4	1	20	llaḏī 	ٱلَّذِی
4	1	21	tasāʾalūna 	تَسَآءَلُونَ
4	1	22	bihī 	بِهِۦ
4	1	23	wa-l-ʾarḥāma 	وَٱلۡأَرۡحَامَۚ
4	1	24	ʾinna 	إِنَّ
4	1	25	llāha 	ٱللَّهَ
4	1	26	kāna 	كَانَ
4	1	27	ʿalaikum 	عَلَيۡكُمۡ
4	1	28	raqīban 	رَقِيبًۭا
4	2	1	wa-ʾātu 	وَءَاتُوا۟
4	2	2	l-yatāmā 	ٱلۡيَتَٰمَىٰۤ
4	2	3	ʾamwālahum 	أَمۡوَٰلَهُمۡۖ
4	2	4	wa-lā 	وَلَا
4	2	5	tatabaddalu 	تَتَبَدَّلُوا۟
4	2	6	l-ḫabīṯa 	ٱلۡخَبِيثَ
4	2	7	bi-ṭ-ṭayyibi 	بِٱلطَّيِّبِۖ
4	2	8	wa-lā 	وَلَا
4	2	9	taʾkulū 	تَأۡكُلُوٓا۟
4	2	10	ʾamwālahum 	أَمۡوَٰلَهُمۡ
4	2	11	ʾilā 	إِلَىٰۤ
4	2	12	ʾamwālikum 	أَمۡوَٰلِكُمۡۚ
4	2	13	ʾinnahū 	إِنَّهُۥ
4	2	14	kāna 	كَانَ
4	2	15	ḥūban 	حُوبًۭا
4	2	16	kabīran 	كَبِيرًۭا
4	3	1	wa-ʾin 	وَإِنۡ
4	3	2	ḫiftum 	خِفۡتُمۡ
4	3	3	ʾallā 	أَلَّا
4	3	4	tuqsiṭū 	تُقۡسِطُوا۟
4	3	5	fi 	فِی
4	3	6	l-yatāmā 	ٱلۡيَتَٰمَىٰ
4	3	7	fa-nkiḥū 	فَٱنكِحُوا۟
4	3	8	mā 	مَا
4	3	9	ṭāba 	طَابَ
4	3	10	lakum 	لَكُم
4	3	11	mina 	مِّنَ
4	3	12	n-nisāʾi 	ٱلنِّسَآءِ
4	3	13	maṯnā 	مَثۡنَىٰ
4	3	14	wa-ṯulāṯa 	وَثُلَٰثَ
4	3	15	wa-rubāʿa 	وَرُبَٰعَۖ
4	3	16	fa-ʾin 	فَإِنۡ
4	3	17	ḫiftum 	خِفۡتُمۡ
4	3	18	ʾallā 	أَلَّا
4	3	19	taʿdilū 	تَعۡدِلُوا۟
4	3	20	fa-wāḥidatan 	فَوَٰحِدَةً
4	3	21	ʾau 	أَوۡ
4	3	22	mā 	مَا
4	3	23	malakat 	مَلَكَتۡ
4	3	24	ʾaimānukum 	أَيۡمَٰنُكُمۡۚ
4	3	25	ḏālika 	ذَٰلِكَ
4	3	26	ʾadnā 	أَدۡنَىٰۤ
4	3	27	ʾallā 	أَلَّا
4	3	28	taʿūlū 	تَعُولُوا۟
4	4	1	wa-ʾātu 	وَءَاتُوا۟
4	4	2	n-nisāʾa 	ٱلنِّسَآءَ
4	4	3	ṣaduqātihinna 	صَدُقَٰتِهِنَّ
4	4	4	niḥlatan 	نِحۡلَةًۭۚ
4	4	5	fa-ʾin 	فَإِن
4	4	6	ṭibna 	طِبۡنَ
4	4	7	lakum 	لَكُمۡ
4	4	8	ʿan 	عَن
4	4	9	šaiʾin 	شَىۡءٍۢ
4	4	10	minhu 	مِّنۡهُ
4	4	11	nafsan 	نَفۡسًۭا
4	4	12	fa-kulūhu 	فَكُلُوهُ
4	4	13	hanīʾan 	هَنِيٓـًۭٔا
4	4	14	marīʾan 	مَّرِيٓـًۭٔا
4	5	1	wa-lā 	وَلَا
4	5	2	tuʾtu 	تُؤۡتُوا۟
4	5	3	s-sufahāʾa 	ٱلسُّفَهَآءَ
4	5	4	ʾamwālakumu 	أَمۡوَٰلَكُمُ
4	5	5	llatī 	ٱلَّتِی
4	5	6	ǧaʿala 	جَعَلَ
4	5	7	llāhu 	ٱللَّهُ
4	5	8	lakum 	لَكُمۡ
4	5	9	qiyāman 	قِيَٰمًۭا
4	5	10	wa-rzuqūhum 	وَٱرۡزُقُوهُمۡ
4	5	11	fīhā 	فِيهَا
4	5	12	wa-ksūhum 	وَٱكۡسُوهُمۡ
4	5	13	wa-qūlū 	وَقُولُوا۟
4	5	14	lahum 	لَهُمۡ
4	5	15	qaulan 	قَوۡلًۭا
4	5	16	maʿrūfan 	مَّعۡرُوفًۭا
4	6	1	wa-btalu 	وَٱبۡتَلُوا۟
4	6	2	l-yatāmā 	ٱلۡيَتَٰمَىٰ
4	6	3	ḥattā 	حَتَّىٰۤ
4	6	4	ʾiḏā 	إِذَا
4	6	5	balaġu 	بَلَغُوا۟
4	6	6	n-nikāḥa 	ٱلنِّكَاحَ
4	6	7	fa-ʾin 	فَإِنۡ
4	6	8	ʾānastum 	ءَانَسۡتُم
4	6	9	minhum 	مِّنۡهُمۡ
4	6	10	rušdan 	رُشۡدًۭا
4	6	11	fa-dfaʿū 	فَٱدۡفَعُوٓا۟
4	6	12	ʾilaihim 	إِلَيۡهِمۡ
4	6	13	ʾamwālahum 	أَمۡوَٰلَهُمۡۖ
4	6	14	wa-lā 	وَلَا
4	6	15	taʾkulūhā 	تَأۡكُلُوهَآ
4	6	16	ʾisrāfan 	إِسۡرَافًۭا
4	6	17	wa-bidāran 	وَبِدَارًا
4	6	18	ʾan 	أَن
4	6	19	yakbarū 	يَكۡبَرُوا۟ۚ
4	6	20	wa-man 	وَمَن
4	6	21	kāna 	كَانَ
4	6	22	ġaniyyan 	غَنِيًّۭا
4	6	23	fa-l-yastaʿfif 	فَلۡيَسۡتَعۡفِفۡۖ
4	6	24	wa-man 	وَمَن
4	6	25	kāna 	كَانَ
4	6	26	faqīran 	فَقِيرًۭا
4	6	27	fa-l-yaʾkul 	فَلۡيَأۡكُلۡ
4	6	28	bi-l-maʿrūfi 	بِٱلۡمَعۡرُوفِۚ
4	6	29	fa-ʾiḏā 	فَإِذَا
4	6	30	dafaʿtum 	دَفَعۡتُمۡ
4	6	31	ʾilaihim 	إِلَيۡهِمۡ
4	6	32	ʾamwālahum 	أَمۡوَٰلَهُمۡ
4	6	33	fa-ʾašhidū 	فَأَشۡهِدُوا۟
4	6	34	ʿalaihim 	عَلَيۡهِمۡۚ
4	6	35	wa-kafā 	وَكَفَىٰ
4	6	36	bi-llāhi 	بِٱللَّهِ
4	6	37	ḥasīban 	حَسِيبًۭا
4	7	1	li-r-riǧāli 	لِّلرِّجَالِ
4	7	2	naṣībun 	نَصِيبٌۭ
4	7	3	mimmā 	مِّمَّا
4	7	4	taraka 	تَرَكَ
4	7	5	l-wālidāni 	ٱلۡوَٰلِدَانِ
4	7	6	wa-l-ʾaqrabūna 	وَٱلۡأَقۡرَبُونَ
4	7	7	wa-li-n-nisāʾi 	وَلِلنِّسَآءِ
4	7	8	naṣībun 	نَصِيبٌۭ
4	7	9	mimmā 	مِّمَّا
4	7	10	taraka 	تَرَكَ
4	7	11	l-wālidāni 	ٱلۡوَٰلِدَانِ
4	7	12	wa-l-ʾaqrabūna 	وَٱلۡأَقۡرَبُونَ
4	7	13	mimmā 	مِمَّا
4	7	14	qalla 	قَلَّ
4	7	15	minhu 	مِنۡهُ
4	7	16	ʾau 	أَوۡ
4	7	17	kaṯura 	كَثُرَۚ
4	7	18	naṣīban 	نَصِيبًۭا
4	7	19	mafrūḍan 	مَّفۡرُوضًۭا
4	8	1	wa-ʾiḏā 	وَإِذَا
4	8	2	ḥaḍara 	حَضَرَ
4	8	3	l-qismata 	ٱلۡقِسۡمَةَ
4	8	4	ʾulu 	أُو۟لُوا۟
4	8	5	l-qurbā 	ٱلۡقُرۡبَىٰ
4	8	6	wa-l-yatāmā 	وَٱلۡيَتَٰمَىٰ
4	8	7	wa-l-masākīnu 	وَٱلۡمَسَٰكِينُ
4	8	8	fa-rzuqūhum 	فَٱرۡزُقُوهُم
4	8	9	minhu 	مِّنۡهُ
4	8	10	wa-qūlū 	وَقُولُوا۟
4	8	11	lahum 	لَهُمۡ
4	8	12	qaulan 	قَوۡلًۭا
4	8	13	maʿrūfan 	مَّعۡرُوفًۭا
4	9	1	wa-l-yaḫša 	وَلۡيَخۡشَ
4	9	2	llaḏīna 	ٱلَّذِينَ
4	9	3	lau 	لَوۡ
4	9	4	tarakū 	تَرَكُوا۟
4	9	5	min 	مِنۡ
4	9	6	ḫalfihim 	خَلۡفِهِمۡ
4	9	7	ḏurriyyatan 	ذُرِّيَّةًۭ
4	9	8	ḍiʿāfan 	ضِعَٰفًا
4	9	9	ḫāfū 	خَافُوا۟
4	9	10	ʿalaihim 	عَلَيۡهِمۡ
4	9	11	fa-l-yattaqu 	فَلۡيَتَّقُوا۟
4	9	12	llāha 	ٱللَّهَ
4	9	13	wa-l-yaqūlū 	وَلۡيَقُولُوا۟
4	9	14	qaulan 	قَوۡلًۭا
4	9	15	sadīdan 	سَدِيدًا
4	10	1	ʾinna 	إِنَّ
4	10	2	llaḏīna 	ٱلَّذِينَ
4	10	3	yaʾkulūna 	يَأۡكُلُونَ
4	10	4	ʾamwāla 	أَمۡوَٰلَ
4	10	5	l-yatāmā 	ٱلۡيَتَٰمَىٰ
4	10	6	ẓulman 	ظُلۡمًا
4	10	7	ʾinnamā 	إِنَّمَا
4	10	8	yaʾkulūna 	يَأۡكُلُونَ
4	10	9	fī 	فِی
4	10	10	buṭūnihim 	بُطُونِهِمۡ
4	10	11	nāran 	نَارًۭاۖ
4	10	12	wa-sa-yaṣlauna 	وَسَيَصۡلَوۡنَ
4	10	13	saʿīran 	سَعِيرًۭا
4	11	1	yūṣīkumu 	يُوصِيكُمُ
4	11	2	llāhu 	ٱللَّهُ
4	11	3	fī 	فِیٓ
4	11	4	ʾaulādikum 	أَوۡلَٰدِكُمۡ
4	11	5	li-ḏ-ḏakari 	لِلذَّكَرِ
4	11	6	miṯlu 	مِثۡلُ
4	11	7	ḥaẓẓi 	حَظِّ
4	11	8	l-ʾunṯayaini 	ٱلۡأُنثَيَيۡنِۖ
4	11	9	fa-ʾin 	فَإِن
4	11	10	kunna 	كُنَّ
4	11	11	nisāʾan 	نِسَآءًۭ
4	11	12	fauqa 	فَوۡقَ
4	11	13	ṯnataini 	ٱثۡنَتَيۡنِ
4	11	14	fa-lahunna 	فَلَهُنَّ
4	11	15	ṯuluṯā 	ثُلُثَا
4	11	16	mā 	مَا
4	11	17	taraka 	تَرَكَۖ
4	11	18	wa-ʾin 	وَإِن
4	11	19	kānat 	كَانَتۡ
4	11	20	wāḥidatan 	وَٰحِدَةًۭ
4	11	21	fa-laha 	فَلَهَا
4	11	22	n-niṣfu 	ٱلنِّصۡفُۚ
4	11	23	wa-li-ʾabawaihi 	وَلِأَبَوَيۡهِ
4	11	24	li-kulli 	لِكُلِّ
4	11	25	wāḥidin 	وَٰحِدٍۢ
4	11	26	minhuma 	مِّنۡهُمَا
4	11	27	s-sudusu 	ٱلسُّدُسُ
4	11	28	mimmā 	مِمَّا
4	11	29	taraka 	تَرَكَ
4	11	30	ʾin 	إِن
4	11	31	kāna 	كَانَ
4	11	32	lahū 	لَهُۥ
4	11	33	waladun 	وَلَدٌۭۚ
4	11	34	fa-ʾin 	فَإِن
4	11	35	lam 	لَّمۡ
4	11	36	yakun 	يَكُن
4	11	37	lahū 	لَّهُۥ
4	11	38	waladun 	وَلَدٌۭ
4	11	39	wa-wariṯahū 	وَوَرِثَهُۥٓ
4	11	40	ʾabawāhu 	أَبَوَاهُ
4	11	41	fa-li-ʾummihi 	فَلِأُمِّهِ
4	11	42	ṯ-ṯuluṯu 	ٱلثُّلُثُۚ
4	11	43	fa-ʾin 	فَإِن
4	11	44	kāna 	كَانَ
4	11	45	lahū 	لَهُۥٓ
4	11	46	ʾiḫwatun 	إِخۡوَةٌۭ
4	11	47	fa-li-ʾummihi 	فَلِأُمِّهِ
4	11	48	s-sudusu 	ٱلسُّدُسُۚ
4	11	49	min 	مِنۢ
4	11	50	baʿdi 	بَعۡدِ
4	11	51	waṣiyyatin 	وَصِيَّةٍۢ
4	11	52	yūṣī 	يُوصِی
4	11	53	bihā 	بِهَآ
4	11	54	ʾau 	أَوۡ
4	11	55	dainin 	دَيۡنٍۗ
4	11	56	ʾābāʾukum 	ءَابَآؤُكُمۡ
4	11	57	wa-ʾabnāʾukum 	وَأَبۡنَآؤُكُمۡ
4	11	58	lā 	لَا
4	11	59	tadrūna 	تَدۡرُونَ
4	11	60	ʾayyuhum 	أَيُّهُمۡ
4	11	61	ʾaqrabu 	أَقۡرَبُ
4	11	62	lakum 	لَكُمۡ
4	11	63	nafʿan 	نَفۡعًۭاۚ
4	11	64	farīḍatan 	فَرِيضَةًۭ
4	11	65	mina 	مِّنَ
4	11	66	llāhi 	ٱللَّهِۗ
4	11	67	ʾinna 	إِنَّ
4	11	68	llāha 	ٱللَّهَ
4	11	69	kāna 	كَانَ
4	11	70	ʿalīman 	عَلِيمًا
4	11	71	ḥakīman 	حَكِيمًۭا
4	12	1	wa-lakum 	وَلَكُمۡ
4	12	2	niṣfu 	نِصۡفُ
4	12	3	mā 	مَا
4	12	4	taraka 	تَرَكَ
4	12	5	ʾazwāǧukum 	أَزۡوَٰجُكُمۡ
4	12	6	ʾin 	إِن
4	12	7	lam 	لَّمۡ
4	12	8	yakun 	يَكُن
4	12	9	lahunna 	لَّهُنَّ
4	12	10	waladun 	وَلَدٌۭۚ
4	12	11	fa-ʾin 	فَإِن
4	12	12	kāna 	كَانَ
4	12	13	lahunna 	لَهُنَّ
4	12	14	waladun 	وَلَدٌۭ
4	12	15	fa-lakumu 	فَلَكُمُ
4	12	16	r-rubuʿu 	ٱلرُّبُعُ
4	12	17	mimmā 	مِمَّا
4	12	18	tarakna 	تَرَكۡنَۚ
4	12	19	min 	مِنۢ
4	12	20	baʿdi 	بَعۡدِ
4	12	21	waṣiyyatin 	وَصِيَّةٍۢ
4	12	22	yūṣīna 	يُوصِينَ
4	12	23	bihā 	بِهَآ
4	12	24	ʾau 	أَوۡ
4	12	25	dainin 	دَيۡنٍۢۚ
4	12	26	wa-lahunna 	وَلَهُنَّ
4	12	27	r-rubuʿu 	ٱلرُّبُعُ
4	12	28	mimmā 	مِمَّا
4	12	29	taraktum 	تَرَكۡتُمۡ
4	12	30	ʾin 	إِن
4	12	31	lam 	لَّمۡ
4	12	32	yakun 	يَكُن
4	12	33	lakum 	لَّكُمۡ
4	12	34	waladun 	وَلَدٌۭۚ
4	12	35	fa-ʾin 	فَإِن
4	12	36	kāna 	كَانَ
4	12	37	lakum 	لَكُمۡ
4	12	38	waladun 	وَلَدٌۭ
4	12	39	fa-lahunna 	فَلَهُنَّ
4	12	40	ṯ-ṯumunu 	ٱلثُّمُنُ
4	12	41	mimmā 	مِمَّا
4	12	42	taraktum 	تَرَكۡتُمۚ
4	12	43	min 	مِّنۢ
4	12	44	baʿdi 	بَعۡدِ
4	12	45	waṣiyyatin 	وَصِيَّةٍۢ
4	12	46	tūṣūna 	تُوصُونَ
4	12	47	bihā 	بِهَآ
4	12	48	ʾau 	أَوۡ
4	12	49	dainin 	دَيۡنٍۢۗ
4	12	50	wa-ʾin 	وَإِن
4	12	51	kāna 	كَانَ
4	12	52	raǧulun 	رَجُلٌۭ
4	12	53	yūraṯu 	يُورَثُ
4	12	54	kalālatan 	كَلَٰلَةً
4	12	55	ʾawi 	أَوِ
4	12	56	mraʾatun 	ٱمۡرَأَةٌۭ
4	12	57	wa-lahū 	وَلَهُۥٓ
4	12	58	ʾaḫun 	أَخٌ
4	12	59	ʾau 	أَوۡ
4	12	60	ʾuḫtun 	أُخۡتٌۭ
4	12	61	fa-li-kulli 	فَلِكُلِّ
4	12	62	wāḥidin 	وَٰحِدٍۢ
4	12	63	minhuma 	مِّنۡهُمَا
4	12	64	s-sudusu 	ٱلسُّدُسُۚ
4	12	65	fa-ʾin 	فَإِن
4	12	66	kānū 	كَانُوٓا۟
4	12	67	ʾakṯara 	أَكۡثَرَ
4	12	68	min 	مِن
4	12	69	ḏālika 	ذَٰلِكَ
4	12	70	fa-hum 	فَهُمۡ
4	12	71	šurakāʾu 	شُرَكَآءُ
4	12	72	fi 	فِی
4	12	73	ṯ-ṯuluṯi 	ٱلثُّلُثِۚ
4	12	74	min 	مِنۢ
4	12	75	baʿdi 	بَعۡدِ
4	12	76	waṣiyyatin 	وَصِيَّةٍۢ
4	12	77	yūṣā 	يُوصَىٰ
4	12	78	bihā 	بِهَآ
4	12	79	ʾau 	أَوۡ
4	12	80	dainin 	دَيۡنٍ
4	12	81	ġaira 	غَيۡرَ
4	12	82	muḍārrin 	مُضَآرٍّۚ
4	12	83	waṣiyyatan 	وَصِيَّةًۭ
4	12	84	mina 	مِّنَ
4	12	85	llāhi 	ٱللَّهِۗ
4	12	86	wa-llāhu 	وَٱللَّهُ
4	12	87	ʿalīmun 	عَلِيمٌ
4	12	88	ḥalīmun 	حَلِيمٌۭ
4	13	1	tilka 	تِلۡكَ
4	13	2	ḥudūdu 	حُدُودُ
4	13	3	llāhi 	ٱللَّهِۚ
4	13	4	wa-man 	وَمَن
4	13	5	yuṭiʿi 	يُطِعِ
4	13	6	llāha 	ٱللَّهَ
4	13	7	wa-rasūlahū 	وَرَسُولَهُۥ
4	13	8	yudḫilhu 	يُدۡخِلۡهُ
4	13	9	ǧannātin 	جَنَّٰتٍۢ
4	13	10	taǧrī 	تَجۡرِی
4	13	11	min 	مِن
4	13	12	taḥtiha 	تَحۡتِهَا
4	13	13	l-ʾanhāru 	ٱلۡأَنۡهَٰرُ
4	13	14	ḫālidīna 	خَٰلِدِينَ
4	13	15	fīhā 	فِيهَاۚ
4	13	16	wa-ḏālika 	وَذَٰلِكَ
4	13	17	l-fauzu 	ٱلۡفَوۡزُ
4	13	18	l-ʿaẓīmu 	ٱلۡعَظِيمُ
4	14	1	wa-man 	وَمَن
4	14	2	yaʿṣi 	يَعۡصِ
4	14	3	llāha 	ٱللَّهَ
4	14	4	wa-rasūlahū 	وَرَسُولَهُۥ
4	14	5	wa-yataʿadda 	وَيَتَعَدَّ
4	14	6	ḥudūdahū 	حُدُودَهُۥ
4	14	7	yudḫilhu 	يُدۡخِلۡهُ
4	14	8	nāran 	نَارًا
4	14	9	ḫālidan 	خَٰلِدًۭا
4	14	10	fīhā 	فِيهَا
4	14	11	wa-lahū 	وَلَهُۥ
4	14	12	ʿaḏābun 	عَذَابٌۭ
4	14	13	muhīnun 	مُّهِينٌۭ
4	15	1	wa-llātī 	وَٱلَّٰتِی
4	15	2	yaʾtīna 	يَأۡتِينَ
4	15	3	l-fāḥišata 	ٱلۡفَٰحِشَةَ
4	15	4	min 	مِن
4	15	5	nisāʾikum 	نِّسَآئِكُمۡ
4	15	6	fa-stašhidū 	فَٱسۡتَشۡهِدُوا۟
4	15	7	ʿalaihinna 	عَلَيۡهِنَّ
4	15	8	ʾarbaʿatan 	أَرۡبَعَةًۭ
4	15	9	minkum 	مِّنكُمۡۖ
4	15	10	fa-ʾin 	فَإِن
4	15	11	šahidū 	شَهِدُوا۟
4	15	12	fa-ʾamsikūhunna 	فَأَمۡسِكُوهُنَّ
4	15	13	fi 	فِی
4	15	14	l-buyūti 	ٱلۡبُيُوتِ
4	15	15	ḥattā 	حَتَّىٰ
4	15	16	yatawaffāhunna 	يَتَوَفَّىٰهُنَّ
4	15	17	l-mautu 	ٱلۡمَوۡتُ
4	15	18	ʾau 	أَوۡ
4	15	19	yaǧʿala 	يَجۡعَلَ
4	15	20	llāhu 	ٱللَّهُ
4	15	21	lahunna 	لَهُنَّ
4	15	22	sabīlan 	سَبِيلًۭا
4	16	1	wa-llaḏāni 	وَٱلَّذَانِ
4	16	2	yaʾtiyānihā 	يَأۡتِيَٰنِهَا
4	16	3	minkum 	مِنكُمۡ
4	16	4	fa-ʾāḏūhumā 	فَـَٔاذُوهُمَاۖ
4	16	5	fa-ʾin 	فَإِن
4	16	6	tābā 	تَابَا
4	16	7	wa-ʾaṣlaḥā 	وَأَصۡلَحَا
4	16	8	fa-ʾaʿriḍū 	فَأَعۡرِضُوا۟
4	16	9	ʿanhumā 	عَنۡهُمَآۗ
4	16	10	ʾinna 	إِنَّ
4	16	11	llāha 	ٱللَّهَ
4	16	12	kāna 	كَانَ
4	16	13	tawwāban 	تَوَّابًۭا
4	16	14	raḥīman 	رَّحِيمًا
4	17	1	ʾinnama 	إِنَّمَا
4	17	2	t-taubatu 	ٱلتَّوۡبَةُ
4	17	3	ʿala 	عَلَى
4	17	4	llāhi 	ٱللَّهِ
4	17	5	li-llaḏīna 	لِلَّذِينَ
4	17	6	yaʿmalūna 	يَعۡمَلُونَ
4	17	7	s-sūʾa 	ٱلسُّوٓءَ
4	17	8	bi-ǧahālatin 	بِجَهَٰلَةٍۢ
4	17	9	ṯumma 	ثُمَّ
4	17	10	yatūbūna 	يَتُوبُونَ
4	17	11	min 	مِن
4	17	12	qarībin 	قَرِيبٍۢ
4	17	13	fa-ʾulāʾika 	فَأُو۟لَٰٓئِكَ
4	17	14	yatūbu 	يَتُوبُ
4	17	15	llāhu 	ٱللَّهُ
4	17	16	ʿalaihim 	عَلَيۡهِمۡۗ
4	17	17	wa-kāna 	وَكَانَ
4	17	18	llāhu 	ٱللَّهُ
4	17	19	ʿalīman 	عَلِيمًا
4	17	20	ḥakīman 	حَكِيمًۭا
4	18	1	wa-laisati 	وَلَيۡسَتِ
4	18	2	t-taubatu 	ٱلتَّوۡبَةُ
4	18	3	li-llaḏīna 	لِلَّذِينَ
4	18	4	yaʿmalūna 	يَعۡمَلُونَ
4	18	5	s-sayyiʾāti 	ٱلسَّيِّـَٔاتِ
4	18	6	ḥattā 	حَتَّىٰۤ
4	18	7	ʾiḏā 	إِذَا
4	18	8	ḥaḍara 	حَضَرَ
4	18	9	ʾaḥadahumu 	أَحَدَهُمُ
4	18	10	l-mautu 	ٱلۡمَوۡتُ
4	18	11	qāla 	قَالَ
4	18	12	ʾinnī 	إِنِّی
4	18	13	tubtu 	تُبۡتُ
4	18	14	l-ʾāna 	ٱلۡـَٰٔنَ
4	18	15	wa-la 	وَلَا
4	18	16	llaḏīna 	ٱلَّذِينَ
4	18	17	yamūtūna 	يَمُوتُونَ
4	18	18	wa-hum 	وَهُمۡ
4	18	19	kuffārun 	كُفَّارٌۚ
4	18	20	ʾulāʾika 	أُو۟لَٰٓئِكَ
4	18	21	ʾaʿtadnā 	أَعۡتَدۡنَا
4	18	22	lahum 	لَهُمۡ
4	18	23	ʿaḏāban 	عَذَابًا
4	18	24	ʾalīman 	أَلِيمًۭا
4	19	1	yā-ʾayyuha 	يَٰٓأَيُّهَا
4	19	2	llaḏīna 	ٱلَّذِينَ
4	19	3	ʾāmanū 	ءَامَنُوا۟
4	19	4	lā 	لَا
4	19	5	yaḥillu 	يَحِلُّ
4	19	6	lakum 	لَكُمۡ
4	19	7	ʾan 	أَن
4	19	8	tariṯu 	تَرِثُوا۟
4	19	9	n-nisāʾa 	ٱلنِّسَآءَ
4	19	10	karhan 	كَرۡهًۭاۖ
4	19	11	wa-lā 	وَلَا
4	19	12	taʿḍulūhunna 	تَعۡضُلُوهُنَّ
4	19	13	li-taḏhabū 	لِتَذۡهَبُوا۟
4	19	14	bi-baʿḍi 	بِبَعۡضِ
4	19	15	mā 	مَآ
4	19	16	ʾātaitumūhunna 	ءَاتَيۡتُمُوهُنَّ
4	19	17	ʾillā 	إِلَّآ
4	19	18	ʾan 	أَن
4	19	19	yaʾtīna 	يَأۡتِينَ
4	19	20	bi-fāḥišatin 	بِفَٰحِشَةٍۢ
4	19	21	mubayyinatin 	مُّبَيِّنَةٍۢۚ
4	19	22	wa-ʿāširūhunna 	وَعَاشِرُوهُنَّ
4	19	23	bi-l-maʿrūfi 	بِٱلۡمَعۡرُوفِۚ
4	19	24	fa-ʾin 	فَإِن
4	19	25	karihtumūhunna 	كَرِهۡتُمُوهُنَّ
4	19	26	fa-ʿasā 	فَعَسَىٰۤ
4	19	27	ʾan 	أَن
4	19	28	takrahū 	تَكۡرَهُوا۟
4	19	29	šaiʾan 	شَيۡـًۭٔا
4	19	30	wa-yaǧʿala 	وَيَجۡعَلَ
4	19	31	llāhu 	ٱللَّهُ
4	19	32	fīhi 	فِيهِ
4	19	33	ḫairan 	خَيۡرًۭا
4	19	34	kaṯīran 	كَثِيرًۭا
4	20	1	wa-ʾin 	وَإِنۡ
4	20	2	ʾaradtumu 	أَرَدتُّمُ
4	20	3	stibdāla 	ٱسۡتِبۡدَالَ
4	20	4	zauǧin 	زَوۡجٍۢ
4	20	5	makāna 	مَّكَانَ
4	20	6	zauǧin 	زَوۡجٍۢ
4	20	7	wa-ʾātaitum 	وَءَاتَيۡتُمۡ
4	20	8	ʾiḥdāhunna 	إِحۡدَىٰهُنَّ
4	20	9	qinṭāran 	قِنطَارًۭا
4	20	10	fa-lā 	فَلَا
4	20	11	taʾḫuḏū 	تَأۡخُذُوا۟
4	20	12	minhu 	مِنۡهُ
4	20	13	šaiʾan 	شَيۡـًٔاۚ
4	20	14	ʾa-taʾḫuḏūnahū 	أَتَأۡخُذُونَهُۥ
4	20	15	buhtānan 	بُهۡتَٰنًۭا
4	20	16	wa-ʾiṯman 	وَإِثۡمًۭا
4	20	17	mubīnan 	مُّبِينًۭا
4	21	1	wa-kaifa 	وَكَيۡفَ
4	21	2	taʾḫuḏūnahū 	تَأۡخُذُونَهُۥ
4	21	3	wa-qad 	وَقَدۡ
4	21	4	ʾafḍā 	أَفۡضَىٰ
4	21	5	baʿḍukum 	بَعۡضُكُمۡ
4	21	6	ʾilā 	إِلَىٰ
4	21	7	baʿḍin 	بَعۡضٍۢ
4	21	8	wa-ʾaḫaḏna 	وَأَخَذۡنَ
4	21	9	minkum 	مِنكُم
4	21	10	mīṯāqan 	مِّيثَٰقًا
4	21	11	ġalīẓan 	غَلِيظًۭا
4	22	1	wa-lā 	وَلَا
4	22	2	tankiḥū 	تَنكِحُوا۟
4	22	3	mā 	مَا
4	22	4	nakaḥa 	نَكَحَ
4	22	5	ʾābāʾukum 	ءَابَآؤُكُم
4	22	6	mina 	مِّنَ
4	22	7	n-nisāʾi 	ٱلنِّسَآءِ
4	22	8	ʾillā 	إِلَّا
4	22	9	mā 	مَا
4	22	10	qad 	قَدۡ
4	22	11	salafa 	سَلَفَۚ
4	22	12	ʾinnahū 	إِنَّهُۥ
4	22	13	kāna 	كَانَ
4	22	14	fāḥišatan 	فَٰحِشَةًۭ
4	22	15	wa-maqtan 	وَمَقۡتًۭا
4	22	16	wa-sāʾa 	وَسَآءَ
4	22	17	sabīlan 	سَبِيلًا
4	23	1	ḥurrimat 	حُرِّمَتۡ
4	23	2	ʿalaikum 	عَلَيۡكُمۡ
4	23	3	ʾummahātukum 	أُمَّهَٰتُكُمۡ
4	23	4	wa-banātukum 	وَبَنَاتُكُمۡ
4	23	5	wa-ʾaḫawātukum 	وَأَخَوَٰتُكُمۡ
4	23	6	wa-ʿammātukum 	وَعَمَّٰتُكُمۡ
4	23	7	wa-ḫālātukum 	وَخَٰلَٰتُكُمۡ
4	23	8	wa-banātu 	وَبَنَاتُ
4	23	9	l-ʾaḫi 	ٱلۡأَخِ
4	23	10	wa-banātu 	وَبَنَاتُ
4	23	11	l-ʾuḫti 	ٱلۡأُخۡتِ
4	23	12	wa-ʾummahātukumu 	وَأُمَّهَٰتُكُمُ
4	23	13	llātī 	ٱلَّٰتِیٓ
4	23	14	ʾarḍaʿnakum 	أَرۡضَعۡنَكُمۡ
4	23	15	wa-ʾaḫawātukum 	وَأَخَوَٰتُكُم
4	23	16	mina 	مِّنَ
4	23	17	r-raḍāʿati 	ٱلرَّضَٰعَةِ
4	23	18	wa-ʾummahātu 	وَأُمَّهَٰتُ
4	23	19	nisāʾikum 	نِسَآئِكُمۡ
4	23	20	wa-rabāʾibukumu 	وَرَبَٰٓئِبُكُمُ
4	23	21	llātī 	ٱلَّٰتِی
4	23	22	fī 	فِی
